Feature.ID	sample_id	abundance	coupon_id	site	catridge_id	substrate	experiment_type	cartridge_volume	level	Sample Type	Volume Sampled (mL or g)	Date Deployed	Date Sampled	Taxon	Confidence	domain	phylum	class	order	family	genus	species
01142da92724f5965b7333ebed3671c6	12.DeMMO1.tube3.12Dec2019	0.006320047189685683	D1T3rep	D1	3	Ellison	exp	medium	800	cartridge	1.01	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Gallionella	0.888809545837192	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Gallionella	NA
01142da92724f5965b7333ebed3671c6	13.DeMMO1.tube4.12Dec2019	0.08426729586247578	D1T4exp	D1	4	Ellison	rep	medium	800	cartridge	0.99	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Gallionella	0.888809545837192	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Gallionella	NA
01142da92724f5965b7333ebed3671c6	15.DeMMO1.tube6.12Dec2019	0.021066823965618944	D1T6rep	D1	6	Homestake	rep	medium	800	cartridge	1.06	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Gallionella	0.888809545837192	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Gallionella	NA
01142da92724f5965b7333ebed3671c6	16.DeMMO1.tube7.12Dec2019	0.01474677677593326	D1T7rep	D1	7	Yates	exp	medium	800	cartridge	0.96	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Gallionella	0.888809545837192	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Gallionella	NA
01641588e006c0a0cb97cefffeaf3b0a	1.DeMMO1.steri2.12Dec2019	0.01474677677593326	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	0.9264001393590569	Bacteria	Patescibacteria	ABY1	 Candidatus_Kerfeldbacteria	Candidatus_Kerfeldbacteria	Candidatus_Kerfeldbacteria	uncultured_bacterium
01641588e006c0a0cb97cefffeaf3b0a	17.DeMMO1.tube8.12Dec2019	0.023173506362180837	D1T8exp	D1	8	Yates	rep	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	0.9264001393590569	Bacteria	Patescibacteria	ABY1	 Candidatus_Kerfeldbacteria	Candidatus_Kerfeldbacteria	Candidatus_Kerfeldbacteria	uncultured_bacterium
0168c1d42e41dd3ca4342c4796c402b5	12.DeMMO1.tube3.12Dec2019	0.008426729586247577	D1T3rep	D1	3	Ellison	exp	medium	800	cartridge	1.01	10-Jun-19	12-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_euryarchaeote	0.998825207437428	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	Woesearchaeales	Woesearchaeales	uncultured_euryarchaeote
017c6e073ab748da0bc34f50e1d87dfd	11.DeMMO1.tube2.12Dec2019	0.012640094379371365	D1T2rep	D1	2	Poorman	rep	medium	800	cartridge	0.94	10-Jun-19	12-Dec-19	d__Bacteria; p__NKB15; c__NKB15; o__NKB15; f__NKB15; g__NKB15; s__uncultured_bacterium	0.999926667740673	Bacteria	NKB15	NKB15	 NKB15	NKB15	NKB15	uncultured_bacterium
01b2edd3b486d8c912efa0aa40a9dba4	10.DeMMO1.tube1.12Dec2019	0.01474677677593326	D1T1exp	D1	1	Poorman	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Bacteria; p__Myxococcota; c__Polyangia; o__mle1-27; f__mle1-27; g__mle1-27; s__uncultured_Sorangiineae	0.7196347210213078	Bacteria	Myxococcota	Polyangia	 mle1-27	mle1-27	mle1-27	uncultured_Sorangiineae
01b2edd3b486d8c912efa0aa40a9dba4	12.DeMMO1.tube3.12Dec2019	0.010533411982809472	D1T3rep	D1	3	Ellison	exp	medium	800	cartridge	1.01	10-Jun-19	12-Dec-19	d__Bacteria; p__Myxococcota; c__Polyangia; o__mle1-27; f__mle1-27; g__mle1-27; s__uncultured_Sorangiineae	0.7196347210213078	Bacteria	Myxococcota	Polyangia	 mle1-27	mle1-27	mle1-27	uncultured_Sorangiineae
01b2edd3b486d8c912efa0aa40a9dba4	13.DeMMO1.tube4.12Dec2019	0.010533411982809472	D1T4exp	D1	4	Ellison	rep	medium	800	cartridge	0.99	10-Jun-19	12-Dec-19	d__Bacteria; p__Myxococcota; c__Polyangia; o__mle1-27; f__mle1-27; g__mle1-27; s__uncultured_Sorangiineae	0.7196347210213078	Bacteria	Myxococcota	Polyangia	 mle1-27	mle1-27	mle1-27	uncultured_Sorangiineae
01b2edd3b486d8c912efa0aa40a9dba4	14.DeMMO1.tube5.12Dec2019	0.004213364793123789	D1T5exp	D1	5	Homestake	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Bacteria; p__Myxococcota; c__Polyangia; o__mle1-27; f__mle1-27; g__mle1-27; s__uncultured_Sorangiineae	0.7196347210213078	Bacteria	Myxococcota	Polyangia	 mle1-27	mle1-27	mle1-27	uncultured_Sorangiineae
01b2edd3b486d8c912efa0aa40a9dba4	15.DeMMO1.tube6.12Dec2019	0.004213364793123789	D1T6rep	D1	6	Homestake	rep	medium	800	cartridge	1.06	10-Jun-19	12-Dec-19	d__Bacteria; p__Myxococcota; c__Polyangia; o__mle1-27; f__mle1-27; g__mle1-27; s__uncultured_Sorangiineae	0.7196347210213078	Bacteria	Myxococcota	Polyangia	 mle1-27	mle1-27	mle1-27	uncultured_Sorangiineae
01b2edd3b486d8c912efa0aa40a9dba4	16.DeMMO1.tube7.12Dec2019	0.012640094379371365	D1T7rep	D1	7	Yates	exp	medium	800	cartridge	0.96	10-Jun-19	12-Dec-19	d__Bacteria; p__Myxococcota; c__Polyangia; o__mle1-27; f__mle1-27; g__mle1-27; s__uncultured_Sorangiineae	0.7196347210213078	Bacteria	Myxococcota	Polyangia	 mle1-27	mle1-27	mle1-27	uncultured_Sorangiineae
01b2edd3b486d8c912efa0aa40a9dba4	18.DeMMO1.tube9.12Dec2019	0.010533411982809472	D1T9cont	D1	9	sand	exp	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Myxococcota; c__Polyangia; o__mle1-27; f__mle1-27; g__mle1-27; s__uncultured_Sorangiineae	0.7196347210213078	Bacteria	Myxococcota	Polyangia	 mle1-27	mle1-27	mle1-27	uncultured_Sorangiineae
01ccd70cdb1b19f375de5ce7959c9757	1.DeMMO1.steri2.12Dec2019	0.05266705991404736	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__metagenome	0.7718882055178997	Bacteria	Proteobacteria	Alphaproteobacteria	 Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	metagenome
01ceb273f07451ca5839de9f2e201ade	15.DeMMO1.tube6.12Dec2019	0.008426729586247577	D1T6rep	D1	6	Homestake	rep	medium	800	cartridge	1.06	10-Jun-19	12-Dec-19	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium	0.9982571073435342	Bacteria	Myxococcota	Polyangia	 Haliangiales	Haliangiaceae	Haliangium	NA
022fcf7a527b3b4e3641c6764d481646	1.DeMMO1.steri2.12Dec2019	0.05266705991404736	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium	0.9994612174658285	Bacteria	Verrucomicrobiota	Omnitrophia	 Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	uncultured_bacterium
025235dee956f6449fa034c97c6bc3c1	22.DeMMO3.Tube13.9Dec2019	0.01896014156905705	D3T13exp	D3	13	Poorman	exp	medium	2000	cartridge	1	11-Jun-19	9-Dec-19	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Candidatus_Peregrinibacteria; g__Candidatus_Peregrinibacteria; s__uncultured_bacterium	0.7023785533347381	Bacteria	Patescibacteria	Gracilibacteria	 Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	uncultured_bacterium
025235dee956f6449fa034c97c6bc3c1	23.DeMMO3.Tube14.9Dec2019	0.023173506362180837	D3T14rep	D3	14	Poorman	rep	medium	2000	cartridge	0.97	11-Jun-19	9-Dec-19	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Candidatus_Peregrinibacteria; g__Candidatus_Peregrinibacteria; s__uncultured_bacterium	0.7023785533347381	Bacteria	Patescibacteria	Gracilibacteria	 Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	uncultured_bacterium
025235dee956f6449fa034c97c6bc3c1	24.DeMMO3.Tube15.9Dec2019	0.05056037751748546	D3T15exp	D3	15	Ellison	exp	medium	2000	cartridge	1.02	11-Jun-19	9-Dec-19	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Candidatus_Peregrinibacteria; g__Candidatus_Peregrinibacteria; s__uncultured_bacterium	0.7023785533347381	Bacteria	Patescibacteria	Gracilibacteria	 Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	uncultured_bacterium
025235dee956f6449fa034c97c6bc3c1	25.DeMMO3.Tube16.9Dec2019	0.0758405662762282	D3T16exp	D3	16	Ellison	rep	medium	2000	cartridge	1.01	11-Jun-19	9-Dec-19	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Candidatus_Peregrinibacteria; g__Candidatus_Peregrinibacteria; s__uncultured_bacterium	0.7023785533347381	Bacteria	Patescibacteria	Gracilibacteria	 Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	uncultured_bacterium
025235dee956f6449fa034c97c6bc3c1	26.DeMMO3.Tube17.9Dec2019	0.06320047189685683	D3T17exp	D3	17	Homestake	exp	medium	2000	cartridge	1.02	11-Jun-19	9-Dec-19	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Candidatus_Peregrinibacteria; g__Candidatus_Peregrinibacteria; s__uncultured_bacterium	0.7023785533347381	Bacteria	Patescibacteria	Gracilibacteria	 Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	uncultured_bacterium
025235dee956f6449fa034c97c6bc3c1	27.DeMMO3.Tube18.9Dec2019	0.06109378950029493	D3T18exp	D3	18	Homestake	rep	medium	2000	cartridge	0.97	11-Jun-19	9-Dec-19	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Candidatus_Peregrinibacteria; g__Candidatus_Peregrinibacteria; s__uncultured_bacterium	0.7023785533347381	Bacteria	Patescibacteria	Gracilibacteria	 Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	uncultured_bacterium
025235dee956f6449fa034c97c6bc3c1	28.DeMMO3.Tube19.9Dec2019	0.04424033032779978	D3T19rep	D3	19	Yates	exp	medium	2000	cartridge	0.95	11-Jun-19	9-Dec-19	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Candidatus_Peregrinibacteria; g__Candidatus_Peregrinibacteria; s__uncultured_bacterium	0.7023785533347381	Bacteria	Patescibacteria	Gracilibacteria	 Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	uncultured_bacterium
025235dee956f6449fa034c97c6bc3c1	29.DeMMO3.Tube20.9Dec2019	0.02528018875874273	D3T20rep	D3	20	Yates	rep	medium	2000	cartridge	1.01	11-Jun-19	9-Dec-19	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Candidatus_Peregrinibacteria; g__Candidatus_Peregrinibacteria; s__uncultured_bacterium	0.7023785533347381	Bacteria	Patescibacteria	Gracilibacteria	 Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	uncultured_bacterium
025235dee956f6449fa034c97c6bc3c1	3.DeMMO3.steri.9Dec2019	0.021066823965618944	D3fluid	D3	NA	fluid	exp	NA	2000	sterivex	1000	NA	9-Dec-19	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Candidatus_Peregrinibacteria; g__Candidatus_Peregrinibacteria; s__uncultured_bacterium	0.7023785533347381	Bacteria	Patescibacteria	Gracilibacteria	 Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	uncultured_bacterium
025235dee956f6449fa034c97c6bc3c1	30.DeMMO3.Tube21.9Dec2019	0.023173506362180837	D3T21cont	D3	21	sand	exp	medium	2000	cartridge	0.96	11-Jun-19	9-Dec-19	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Candidatus_Peregrinibacteria; g__Candidatus_Peregrinibacteria; s__uncultured_bacterium	0.7023785533347381	Bacteria	Patescibacteria	Gracilibacteria	 Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	uncultured_bacterium
025235dee956f6449fa034c97c6bc3c1	31.DeMMO3.Tube22.9Dec2019	0.021066823965618944	D3T22cont	D3	22	sand	rep	large	2000	cartridge	0.95	11-Jun-19	9-Dec-19	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Candidatus_Peregrinibacteria; g__Candidatus_Peregrinibacteria; s__uncultured_bacterium	0.7023785533347381	Bacteria	Patescibacteria	Gracilibacteria	 Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	uncultured_bacterium
025d2e94f9472b398f55cdc1c6d3df2c	1.DeMMO1.steri2.12Dec2019	0.008426729586247577	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia	0.8880868823981315	Bacteria	Chloroflexi	Dehalococcoidia	NA	NA	NA	NA
025d2e94f9472b398f55cdc1c6d3df2c	17.DeMMO1.tube8.12Dec2019	0.012640094379371365	D1T8exp	D1	8	Yates	rep	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia	0.8880868823981315	Bacteria	Chloroflexi	Dehalococcoidia	NA	NA	NA	NA
025f385ff39fe5301be61552de1ae958	17.DeMMO1.tube8.12Dec2019	0.010533411982809472	D1T8exp	D1	8	Yates	rep	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__Aquicella	0.9923088152963307	Bacteria	Proteobacteria	Gammaproteobacteria	 Diplorickettsiales	Diplorickettsiaceae	Aquicella	NA
026b65c3ecd352f4c82b0ebc08700d36	15.DeMMO1.tube6.12Dec2019	0.010533411982809472	D1T6rep	D1	6	Homestake	rep	medium	800	cartridge	1.06	10-Jun-19	12-Dec-19	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanoperedenaceae; g__Candidatus_Methanoperedens; s__uncultured_archaeon	0.9696951326758891	Archaea	Halobacterota	Methanosarcinia	 Methanosarciniales	Methanoperedenaceae	Candidatus_Methanoperedens	uncultured_archaeon
026b65c3ecd352f4c82b0ebc08700d36	19.DeMMO1.tube10.12Dec2019	0.004213364793123789	D1T10cont	D1	10	sand	rep	large	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanoperedenaceae; g__Candidatus_Methanoperedens; s__uncultured_archaeon	0.9696951326758891	Archaea	Halobacterota	Methanosarcinia	 Methanosarciniales	Methanoperedenaceae	Candidatus_Methanoperedens	uncultured_archaeon
028b7889fd11d2579fbec2150449d2b9	1.DeMMO1.steri2.12Dec2019	0.023173506362180837	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae; s__uncultured_archaeon	0.9981369274764491	Archaea	Crenarchaeota	Nitrososphaeria	 Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae	uncultured_archaeon
028b7889fd11d2579fbec2150449d2b9	17.DeMMO1.tube8.12Dec2019	0.008426729586247577	D1T8exp	D1	8	Yates	rep	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae; s__uncultured_archaeon	0.9981369274764491	Archaea	Crenarchaeota	Nitrososphaeria	 Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae	uncultured_archaeon
0295c8a94a292edaecc31cd1fa8bd802	1.DeMMO1.steri2.12Dec2019	0.008426729586247577	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Bacteria; p__Actinobacteriota; c__RBG-16-55-12; o__RBG-16-55-12; f__RBG-16-55-12; g__RBG-16-55-12; s__uncultured_bacterium	0.999977818307328	Bacteria	Actinobacteriota	RBG-16-55-12	 RBG-16-55-12	RBG-16-55-12	RBG-16-55-12	uncultured_bacterium
02d6236ed5efbe82923293068a706caf	9.DeMMO3.steri.11June2019	0.13061430858683745	D3fluid	D3	NA	fluid	rep	NA	2000	sterivex	1000	NA	11-Jun-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9963868404404742	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
02d6236ed5efbe82923293068a706caf	12.DeMMO1.tube3.12Dec2019	0.796325945900396	D1T3rep	D1	3	Ellison	exp	medium	800	cartridge	1.01	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9963868404404742	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
02d6236ed5efbe82923293068a706caf	13.DeMMO1.tube4.12Dec2019	0.06109378950029493	D1T4exp	D1	4	Ellison	rep	medium	800	cartridge	0.99	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9963868404404742	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
02d6236ed5efbe82923293068a706caf	18.DeMMO1.tube9.12Dec2019	0.06530715429341873	D1T9cont	D1	9	sand	exp	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9963868404404742	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
02d6236ed5efbe82923293068a706caf	19.DeMMO1.tube10.12Dec2019	0.2233083340355608	D1T10cont	D1	10	sand	rep	large	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9963868404404742	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
02d6236ed5efbe82923293068a706caf	22.DeMMO3.Tube13.9Dec2019	4.341872419314064	D3T13exp	D3	13	Poorman	exp	medium	2000	cartridge	1	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9963868404404742	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
02d6236ed5efbe82923293068a706caf	23.DeMMO3.Tube14.9Dec2019	2.1235358557343895	D3T14rep	D3	14	Poorman	rep	medium	2000	cartridge	0.97	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9963868404404742	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
02d6236ed5efbe82923293068a706caf	24.DeMMO3.Tube15.9Dec2019	1.8833740625263335	D3T15exp	D3	15	Ellison	exp	medium	2000	cartridge	1.02	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9963868404404742	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
02d6236ed5efbe82923293068a706caf	25.DeMMO3.Tube16.9Dec2019	3.31381140979186	D3T16exp	D3	16	Ellison	rep	medium	2000	cartridge	1.01	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9963868404404742	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
02d6236ed5efbe82923293068a706caf	26.DeMMO3.Tube17.9Dec2019	2.9809555911350807	D3T17exp	D3	17	Homestake	exp	medium	2000	cartridge	1.02	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9963868404404742	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
02d6236ed5efbe82923293068a706caf	27.DeMMO3.Tube18.9Dec2019	1.4220106176792786	D3T18exp	D3	18	Homestake	rep	medium	2000	cartridge	0.97	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9963868404404742	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
02d6236ed5efbe82923293068a706caf	28.DeMMO3.Tube19.9Dec2019	0.42765652650206454	D3T19rep	D3	19	Yates	exp	medium	2000	cartridge	0.95	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9963868404404742	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
02d6236ed5efbe82923293068a706caf	29.DeMMO3.Tube20.9Dec2019	2.374231060925255	D3T20rep	D3	20	Yates	rep	medium	2000	cartridge	1.01	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9963868404404742	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
02d6236ed5efbe82923293068a706caf	3.DeMMO3.steri.9Dec2019	0.02949355355186652	D3fluid	D3	NA	fluid	exp	NA	2000	sterivex	1000	NA	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9963868404404742	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
02d6236ed5efbe82923293068a706caf	30.DeMMO3.Tube21.9Dec2019	2.4268981208393026	D3T21cont	D3	21	sand	exp	medium	2000	cartridge	0.96	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9963868404404742	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
02d6236ed5efbe82923293068a706caf	31.DeMMO3.Tube22.9Dec2019	9.861380298306226	D3T22cont	D3	22	sand	rep	large	2000	cartridge	0.95	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9963868404404742	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
02d87d5b5cdd97d8e1c4aceb341cfe4d	3.DeMMO3.steri.9Dec2019	0.16010786213870395	D3fluid	D3	NA	fluid	exp	NA	2000	sterivex	1000	NA	9-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_archaeon	0.9722092152292948	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	Woesearchaeales	Woesearchaeales	uncultured_archaeon
02e45187f3c753879afb75abde6ddfbb	11.DeMMO1.tube2.12Dec2019	0.021066823965618944	D1T2rep	D1	2	Poorman	rep	medium	800	cartridge	0.94	10-Jun-19	12-Dec-19	d__Bacteria; p__Nitrospirota; c__4-29-1; o__4-29-1; f__4-29-1; g__4-29-1	0.9999999999780881	Bacteria	Nitrospirota	4-29-1	 4-29-1	4-29-1	4-29-1	NA
02e45187f3c753879afb75abde6ddfbb	12.DeMMO1.tube3.12Dec2019	0.01896014156905705	D1T3rep	D1	3	Ellison	exp	medium	800	cartridge	1.01	10-Jun-19	12-Dec-19	d__Bacteria; p__Nitrospirota; c__4-29-1; o__4-29-1; f__4-29-1; g__4-29-1	0.9999999999780881	Bacteria	Nitrospirota	4-29-1	 4-29-1	4-29-1	4-29-1	NA
02e45187f3c753879afb75abde6ddfbb	13.DeMMO1.tube4.12Dec2019	0.021066823965618944	D1T4exp	D1	4	Ellison	rep	medium	800	cartridge	0.99	10-Jun-19	12-Dec-19	d__Bacteria; p__Nitrospirota; c__4-29-1; o__4-29-1; f__4-29-1; g__4-29-1	0.9999999999780881	Bacteria	Nitrospirota	4-29-1	 4-29-1	4-29-1	4-29-1	NA
02e45187f3c753879afb75abde6ddfbb	14.DeMMO1.tube5.12Dec2019	0.046347012724361675	D1T5exp	D1	5	Homestake	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Bacteria; p__Nitrospirota; c__4-29-1; o__4-29-1; f__4-29-1; g__4-29-1	0.9999999999780881	Bacteria	Nitrospirota	4-29-1	 4-29-1	4-29-1	4-29-1	NA
